,ses-017,ses-019,ses-037,ses-045,ses-054,ses-002,ses-063,ses-039,ses-046,ses-024,ses-035,ses-053,ses-097,ses-023,ses-012,ses-007,ses-056,ses-040,ses-066,ses-080,ses-084,ses-092,ses-102,ses-030,ses-013,ses-082,ses-069,ses-086,ses-089,ses-034,ses-088,ses-073,ses-049,ses-093,ses-076,ses-005,ses-072,ses-036,ses-047,ses-031,ses-098,ses-051,ses-081,ses-067,ses-010,ses-009,ses-027,ses-060,ses-091,ses-077,ses-041,ses-015,ses-026,ses-028,ses-103,ses-059,ses-061,ses-096,ses-032,ses-048,ses-014,ses-011,ses-085,ses-057,ses-055,ses-101,ses-079,ses-042,ses-094,ses-083,ses-104,ses-022,ses-020,ses-074,ses-065,ses-099,ses-003,ses-021,ses-038,ses-100,ses-058,ses-075,ses-070,ses-018,ses-095,ses-071,ses-078,ses-105,ses-025,ses-087,ses-016,ses-033,ses-062,ses-068,ses-050,ses-029,ses-008,ses-006,ses-043,ses-044,ses-064,ses-004
20,2142.9185,2518.894,2505.49,2226.641,2364.3596,2140.0884,2359.4517,2343.8442,2259.615,2445.9238,2422.7043,2275.5706,2960.6987,2271.0857,404.3088,2062.8872,2304.624,2217.3213,2507.2515,2501.9917,2507.421,2343.11,2628.217,2252.9844,2617.9016,2452.7078,2542.8777,2564.3198,2507.9016,1889.6326,2598.9246,2457.5063,2218.1785,11.729251,2415.038,1951.0822,2247.9043,2232.2842,2252.5525,2037.0148,2607.3884,2379.254,2417.037,2468.02,2154.3428,1988.3625,2430.6558,2436.4578,2417.3828,2311.8826,2280.5671,2451.6606,2366.848,2434.5356,2876.064,2323.7256,2374.2385,2834.6448,2334.9648,2224.9697,2458.1443,2086.7524,2583.9038,2469.569,2027.4688,2904.347,2436.9688,2374.9155,2827.9768,2446.5686,2885.1423,2208.48,2437.518,2426.6008,2353.658,2920.3135,2147.0923,2464.184,2215.3928,2787.3923,2570.6094,2575.6843,2559.9172,2130.412,2817.3457,2473.8164,2387.7715,160.74617,2508.651,2547.7986,2376.3877,1865.1483,2343.2456,2529.9814,2197.2966,2222.8904,2085.929,2180.2756,2254.0662,2437.0015,2459.1138,2114.2363
21,2141.315,2517.2563,2507.4736,2227.0117,2362.1116,2141.0642,2358.0483,2342.4082,2255.338,2442.3125,2425.2588,2282.2153,2966.6506,2271.9246,402.91623,2061.5234,2305.635,2215.5571,2508.3794,2501.484,2510.5735,2343.3914,2631.9778,2250.7349,2615.726,2455.0496,2541.2876,2567.657,2510.2273,1889.1075,2594.7727,2456.6365,2213.5676,11.728037,2415.3875,1949.8027,2246.9185,2234.843,2253.4312,2039.6261,2605.6895,2376.7778,2413.2336,2468.1042,2155.1274,1985.3223,2432.4646,2439.8127,2417.4873,2312.4133,2278.6675,2453.4072,2365.4236,2435.098,2878.3694,2326.879,2372.0042,2834.0427,2328.7283,2225.7239,2456.3284,2087.923,2584.683,2461.8516,2032.6293,2899.63,2440.123,2369.8193,2828.3652,2448.0808,2885.3171,2209.3506,2439.0435,2426.7878,2352.4023,2920.129,2147.5056,2463.2449,2215.08,2788.37,2566.541,2580.074,2558.7874,2132.5227,2820.3083,2474.7249,2386.6616,160.29893,2507.9978,2548.0115,2374.3015,1865.0547,2341.2646,2530.6277,2195.445,2221.008,2085.5574,2180.9478,2255.0198,2437.8796,2459.4617,2112.6328
22,2142.7021,2516.131,2507.0627,2224.685,2361.6746,2142.4277,2359.5496,2344.778,2249.4607,2435.3982,2430.3435,2283.5095,2964.8022,2270.519,402.22046,2061.786,2312.4705,2214.1094,2507.1738,2504.739,2514.9666,2339.9248,2630.6592,2246.2124,2621.3,2453.556,2541.9,2569.1382,2511.9521,1889.7386,2591.9805,2454.5208,2207.7405,11.721845,2420.3477,1948.7611,2246.5496,2234.942,2256.9348,2041.1669,2610.3147,2370.9258,2412.0784,2468.8708,2158.3088,1985.9784,2434.2183,2440.6628,2416.7214,2317.2004,2275.4446,2455.474,2365.0571,2437.3933,2873.7095,2333.6492,2371.1658,2828.6482,2326.2644,2224.9836,2457.0645,2090.487,2585.9336,2457.4038,2039.312,2898.9595,2435.0408,2364.2017,2827.9731,2451.6804,2887.4756,2208.9438,2441.156,2426.74,2352.0425,2923.756,2144.296,2464.7346,2212.3113,2784.653,2565.6238,2582.7388,2556.9172,2131.2537,2818.1348,2476.7,2386.6448,161.66002,2508.0303,2546.9639,2374.2349,1869.233,2342.3743,2532.2734,2195.004,2218.0278,2085.0193,2177.3696,2258.5244,2439.3218,2459.7415,2110.8867
23,2144.6191,2517.7002,2505.7886,2224.0662,2359.6016,2143.9062,2360.4019,2342.7866,2247.4124,2432.783,2430.612,2283.4841,2965.6487,2271.5923,401.85434,2059.547,2311.179,2210.113,2508.8672,2507.8027,2513.21,2340.0847,2631.1587,2243.6367,2623.9375,2452.981,2541.3179,2568.7434,2512.377,1890.4076,2589.3213,2455.3,2206.1306,11.712115,2421.747,1948.7122,2245.507,2234.0132,2260.22,2039.5726,2606.1023,2368.9954,2411.4875,2470.6284,2159.2458,1988.9329,2437.3594,2440.768,2413.6829,2319.1501,2274.3254,2453.0742,2365.6614,2432.7297,2870.4368,2335.461,2371.2817,2825.5322,2320.3438,2224.802,2459.4333,2089.578,2587.4275,2454.7166,2039.3129,2901.5583,2433.5286,2362.3625,2828.3596,2452.1099,2889.7275,2210.1765,2446.0554,2428.464,2354.3804,2923.7727,2143.635,2467.9749,2211.266,2786.8235,2564.179,2582.708,2558.3384,2130.23,2821.0713,2478.9182,2387.798,161.32574,2509.492,2547.136,2374.4905,1869.1212,2345.5947,2532.7744,2194.4805,2217.2004,2088.6514,2175.5317,2261.3606,2439.2622,2456.656,2108.1846
24,2144.9014,2521.0334,2506.23,2222.058,2357.8909,2145.6548,2362.3728,2343.778,2248.2163,2431.6743,2429.1904,2280.9734,2964.2424,2269.2087,402.97427,2060.404,2313.4397,2209.2385,2507.3237,2505.5723,2508.314,2338.9773,2629.182,2242.6824,2626.0828,2454.169,2540.994,2565.4976,2508.9097,1892.6013,2587.3933,2456.8928,2204.9233,11.703137,2420.4321,1949.6915,2245.1125,2233.2546,2261.3513,2039.2512,2605.8909,2369.8286,2407.847,2471.3176,2160.743,1989.3016,2440.5544,2442.2573,2412.3997,2318.676,2274.1914,2451.6138,2368.5596,2431.9211,2869.707,2336.5503,2371.6467,2830.1426,2316.5278,2224.2974,2459.2078,2087.0056,2586.2744,2452.6526,2037.2969,2905.0413,2435.9917,2360.3506,2834.5068,2449.5107,2888.4224,2213.97,2444.02,2426.841,2359.763,2944.3552,2142.222,2466.3289,2213.017,2792.6785,2562.5088,2581.9849,2560.8774,2130.9226,2821.228,2475.0132,2390.709,161.07443,2510.189,2547.5664,2373.36,1868.425,2348.332,2532.7253,2193.417,2215.9336,2089.5713,2175.8186,2260.8176,2436.5496,2458.8003,2108.8474
25,2143.8481,2521.4434,2508.795,2220.6843,2356.48,2146.8884,2363.1328,2342.8403,2249.1094,2431.0483,2426.2378,2278.5833,2974.1853,2266.6833,399.73486,2061.996,2312.2563,2208.6272,2504.062,2504.5344,2505.9004,2338.4988,2627.5928,2241.7834,2627.9998,2454.6816,2543.2095,2567.5962,2507.3054,1892.0032,2588.773,2458.8105,2206.4993,11.696539,2417.291,1951.8479,2247.9194,2230.9783,2260.9053,2037.773,2606.4934,2369.8845,2408.5671,2471.8884,2162.8813,1991.3018,2439.3625,2444.4954,2411.5115,2315.2668,2276.171,2448.1187,2368.2678,2425.044,2865.1763,2335.3762,2371.1006,2831.1216,2317.1025,2225.0928,2459.1409,2085.532,2584.2285,2451.7205,2034.6635,2907.1133,2437.014,2359.9387,2834.1675,2447.7239,2885.6511,2219.6162,2444.747,2426.8767,2360.1414,2933.9653,2144.3364,2468.5083,2215.0657,2794.1865,2560.9954,2583.2913,2559.1697,2130.3298,2815.768,2472.105,2394.551,161.18385,2513.8289,2547.447,2371.8506,1867.9575,2348.8418,2532.2117,2193.682,2215.2126,2087.66,2177.429,2259.153,2434.2678,2456.9385,2110.7761
26,2144.8865,2519.4646,2506.0786,2222.545,2358.2073,2147.9626,2363.1433,2342.6377,2253.1191,2431.1973,2424.6538,2274.8396,2967.331,2264.2476,399.29764,2063.455,2309.7217,2209.6614,2503.615,2503.99,2504.9487,2337.8806,2623.227,2239.2102,2629.013,2456.306,2543.3062,2565.3787,2506.8152,1890.2052,2591.1208,2461.0752,2207.7253,11.7034025,2414.8752,1954.9073,2252.6658,2234.4905,2259.8108,2035.7882,2607.179,2368.1108,2407.2527,2472.1084,2163.8726,1994.5896,2434.1357,2445.0623,2411.6633,2314.3357,2274.817,2444.157,2372.5017,2422.9622,2865.1416,2334.0723,2370.4604,2833.4453,2313.438,2225.8115,2457.5747,2084.3198,2585.0242,2454.2134,2031.1567,2911.5103,2437.1628,2362.5173,2830.5642,2448.4836,2888.0151,2221.5664,2442.6257,2425.2444,2363.5698,2930.1614,2144.4517,2469.188,2217.3909,2790.4753,2562.6067,2580.8457,2557.7537,2131.9084,2814.741,2470.2385,2396.7957,161.31314,2519.3257,2547.5571,2371.151,1867.3329,2347.428,2532.6875,2193.245,2216.6038,2085.6636,2176.4744,2257.2888,2434.0505,2454.6035,2113.2656
27,2144.135,2518.7227,2507.462,2222.7825,2357.9285,2148.6794,2361.0396,2341.5942,2254.8137,2432.1228,2423.2986,2277.2856,2965.1453,2267.7207,399.54123,2062.9695,2307.3489,2211.0168,2505.6887,2504.4814,2504.863,2340.425,2624.8123,2239.3188,2626.1057,2453.9805,2540.7952,2567.9568,2506.9102,1888.8566,2591.8423,2459.8992,2205.624,11.7017565,2414.3184,1955.8401,2255.1213,2234.4844,2262.5767,2034.284,2605.2922,2372.575,2405.9895,2474.6228,2162.9055,1998.214,2429.4138,2446.4675,2410.6453,2315.434,2278.4275,2446.21,2375.13,2422.278,2866.4043,2332.1582,2368.4492,2832.1099,2323.3425,2226.556,2454.2239,2084.6082,2585.91,2461.8196,2031.1954,2912.1184,2437.8198,2366.2178,2829.089,2449.4714,2893.3472,2220.9668,2445.2598,2423.4019,2365.1555,2925.676,2147.181,2469.4907,2217.8123,2788.3352,2565.2139,2582.698,2559.1326,2134.0535,2816.9836,2468.5671,2396.5642,161.52483,2518.966,2547.1787,2369.0981,1866.2079,2344.4348,2530.4514,2193.548,2216.8618,2082.8257,2174.9795,2258.5278,2435.41,2454.43,2114.0261
28,2141.7886,2517.4146,2504.9226,2226.7383,2356.953,2150.284,2360.0417,2340.2302,2257.9504,2433.868,2424.8274,2281.7568,2966.673,2265.0276,404.26575,2061.66,2306.1401,2210.8105,2508.9788,2503.541,2507.296,2340.766,2624.4597,2241.1702,2626.342,2452.882,2542.8533,2573.3193,2506.8906,1888.4563,2594.3533,2456.2073,2205.3013,11.710211,2413.347,1954.3018,2257.4404,2235.677,2259.6868,2032.2161,2602.4775,2375.285,2409.6445,2472.1846,2164.28,2000.0193,2427.6138,2450.5535,2407.9465,2311.7444,2281.1921,2446.7031,2369.429,2420.3328,2873.5784,2329.9153,2367.0134,2830.8164,2323.885,2225.4016,2452.2947,2084.9348,2585.8606,2469.1929,2030.1257,2913.084,2436.7637,2368.7402,2828.351,2449.7947,2895.099,2220.5337,2446.7866,2421.8003,2363.4617,2922.2957,2149.5195,2468.1838,2214.7412,2788.6501,2567.1697,2582.1304,2560.2327,2135.9211,2820.1663,2466.0786,2395.7466,161.1578,2516.6145,2544.067,2366.2385,1866.2548,2342.5566,2529.4187,2194.967,2216.4846,2081.4675,2174.7607,2259.3083,2438.6145,2452.0957,2113.701
29,2140.6216,2516.4028,2500.9644,2225.4038,2356.939,2141.0222,2357.6326,2335.978,2260.6536,2434.6184,2422.9907,2281.632,2957.6536,2267.4932,403.6385,2060.1375,2306.2097,2212.6162,2515.9456,2502.5737,2508.1208,2343.3525,2626.622,2243.8394,2629.8699,2452.1074,2541.521,2567.8042,2507.9014,1889.5933,2597.0571,2454.7522,2205.0898,11.7064085,2411.1619,1950.2976,2255.7708,2234.5173,2258.1758,2029.6637,2605.5935,2382.709,2414.2825,2472.8608,2162.9941,1999.4104,2429.198,2454.43,2406.4106,2312.328,2281.2205,2449.1677,2367.6333,2421.274,2879.3274,2324.985,2370.1882,2828.2668,2323.8271,2223.811,2453.2705,2085.4329,2586.4539,2471.7744,2029.3466,2913.4568,2436.6497,2372.2195,2823.6072,2449.3245,2893.9456,2218.5564,2448.2927,2416.8767,2360.6768,2920.5256,2147.3228,2471.2498,2210.7588,2788.7937,2567.5266,2578.5754,2560.1956,2135.342,2818.325,2466.794,2394.8398,161.11787,2515.4336,2541.8496,2367.57,1871.3533,2343.7683,2526.467,2194.6704,2215.0676,2079.4321,2175.5208,2263.073,2438.335,2450.932,2115.5583
30,2140.0808,2517.3118,2497.894,2224.7637,2358.4155,2164.0408,2359.8904,2335.7163,2259.9858,2435.0422,2421.2388,2284.4785,2950.0674,2269.2625,402.2458,2058.159,2309.4382,2213.0105,2516.3054,2502.9438,2511.5513,2342.5464,2629.56,2244.5344,2630.5305,2454.844,2544.5054,2563.4595,2511.8096,1888.7825,2593.5576,2455.4854,2202.4211,11.703121,2407.5903,1951.5135,2251.9294,2235.4717,2257.3635,2028.6512,2611.8486,2386.8943,2417.6619,2472.626,2163.6096,1997.7388,2432.9592,2453.5186,2403.6758,2312.3955,2279.1006,2451.3562,2365.9658,2423.332,2877.649,2323.8938,2374.9475,2826.7356,2326.608,2225.9998,2463.314,2089.039,2585.2407,2470.867,2031.7992,2912.575,2437.356,2373.0862,2825.5806,2447.4336,2891.8835,2217.0962,2444.3218,2415.955,2360.035,2916.9998,2146.2651,2470.2634,2209.5264,2786.1025,2569.066,2576.793,2556.2246,2133.2188,2817.3308,2467.2793,2409.2646,160.83812,2514.4788,2541.4062,2370.3577,1872.7966,2346.1938,2524.6086,2194.2678,2213.9165,2079.1355,2175.2366,2265.2708,2437.5068,2453.5073,2114.9888
31,2138.7253,2521.0513,2499.0764,2224.3337,2357.428,2151.5347,2361.5122,2335.1782,2257.5703,2437.1448,2421.2273,2282.8696,2947.1782,2269.1924,402.906,2059.192,2309.4456,2211.3633,2516.5078,2500.976,2504.1182,2340.4976,2627.7363,2247.4631,2627.4866,2454.467,2542.369,2561.9805,2511.9517,1888.6549,2591.1028,2454.9895,2202.5815,11.710858,2403.5334,1950.4851,2249.0552,2234.1226,2256.2214,2030.6708,2616.7266,2384.5388,2421.378,2474.8022,2163.5679,1999.0305,2432.9866,2453.2434,2401.8723,2311.2417,2275.9868,2457.307,2367.9817,2426.022,2876.7866,2322.571,2378.014,2828.0781,2322.3308,2226.7607,2487.4155,2087.97,2587.6704,2465.4712,2031.8167,2912.9893,2435.5398,2371.3022,2828.3953,2448.8901,2886.664,2217.1091,2446.9983,2418.7268,2360.5266,2913.8564,2143.6868,2472.0383,2212.0244,2789.5847,2571.189,2575.649,2554.8196,2134.2449,2818.4766,2465.8716,2405.5806,160.28883,2512.5786,2545.503,2373.4075,1873.4321,2346.2224,2525.044,2195.2834,2214.3818,2078.524,2182.6965,2263.566,2434.3433,2453.517,2113.514
32,2139.2202,2522.2007,2497.8875,2222.0757,2355.7532,2153.1973,2360.2131,2335.1167,2254.5972,2437.9458,2422.8657,2280.0938,2942.4856,2269.3462,401.61472,2056.6365,2308.1575,2208.1558,2516.3838,2501.216,2502.4558,2337.5671,2627.3142,2248.4387,2626.803,2455.5183,2542.0867,2559.1262,2511.567,1889.4961,2589.9521,2459.0967,2205.2124,11.736779,2403.735,1950.6239,2250.188,2232.1326,2255.6887,2029.6157,2615.8518,2379.5293,2420.9263,2472.355,2162.7107,2001.138,2435.114,2448.3303,2403.9492,2309.5437,2273.5918,2457.1853,2365.0317,2426.689,2874.7202,2320.137,2378.4785,2830.516,2318.4478,2225.8484,2490.7766,2087.052,2585.6758,2460.647,2032.4572,2917.2788,2437.8164,2368.385,2833.8533,2450.2686,2883.6504,2216.7832,2442.227,2421.2234,2362.3435,2912.9153,2143.1633,2475.3538,2215.602,2790.2437,2575.1428,2576.1536,2553.7407,2135.7058,2817.979,2464.7595,2401.6448,161.87125,2509.186,2544.869,2373.8584,1873.0955,2348.3875,2528.4177,2194.773,2213.429,2078.7727,2190.151,2260.3965,2433.4385,2455.431,2114.2056
33,2141.723,2524.3254,2494.3513,2221.8457,2355.6638,2151.3557,2358.8179,2339.6123,2256.0918,2436.4768,2423.3103,2277.564,2941.3281,2271.8184,401.14206,2057.0242,2309.036,2206.5562,2513.2375,2504.0398,2499.7227,2337.5054,2626.61,2249.275,2625.4958,2453.9736,2540.26,2553.1826,2511.9844,1890.872,2592.222,2458.06,2203.547,11.742109,2405.334,1950.9556,2251.3767,2227.2751,2256.21,2031.0975,2613.6423,2376.202,2420.1013,2472.43,2160.8716,1999.4736,2433.1277,2444.3103,2405.318,2309.549,2271.8296,2455.5312,2366.3135,2426.0168,2870.4602,2320.884,2374.5325,2831.7517,2316.237,2224.242,2484.7651,2086.329,2589.1438,2460.7866,2033.9991,2918.5107,2437.095,2365.535,2836.3113,2452.0977,2885.8206,2215.9744,2442.594,2420.0479,2357.192,2912.3955,2144.8489,2473.2083,2217.7693,2788.3806,2575.9727,2575.0637,2554.335,2136.03,2817.5432,2467.8257,2399.3635,161.99933,2503.1716,2546.6082,2375.424,1870.284,2348.3916,2528.8484,2197.41,2214.655,2080.5142,2193.2986,2257.9626,2432.0278,2457.2744,2114.9539
34,2142.474,2525.2024,2494.9067,2224.1501,2357.5574,2148.659,2357.5415,2338.1655,2253.672,2434.8313,2424.3792,2280.0894,2943.2356,2271.5083,400.50662,2057.3452,2306.7031,2205.0527,2511.2449,2504.5615,2503.936,2336.5193,2627.304,2248.6887,2622.206,2452.7349,2538.705,2550.0068,2510.782,1890.6754,2591.3098,2460.495,2203.6165,11.746446,2404.4353,1953.6345,2250.6487,2227.235,2262.9631,2030.3618,2607.4167,2373.6619,2419.03,2470.821,2162.2256,1996.6136,2430.4226,2441.7913,2407.188,2310.304,2270.5745,2457.1113,2366.5327,2426.557,2868.6682,2319.7212,2372.5112,2833.639,2313.8716,2223.1682,2477.2075,2086.1567,2591.566,2462.7556,2037.671,2920.42,2440.0337,2365.5647,2835.5366,2451.9326,2888.233,2214.3948,2441.2131,2421.9146,2354.6838,2914.5928,2144.3057,2473.0115,2220.2908,2783.8264,2579.1133,2577.0188,2552.1455,2136.0823,2816.2576,2467.7598,2391.9795,161.3747,2500.3467,2546.546,2373.597,1868.8145,2346.6213,2530.1047,2198.2605,2214.9744,2081.0542,2189.7976,2255.0063,2433.6296,2455.9932,2116.5833
35,2145.0393,2523.2563,2492.1943,2227.1406,2356.1042,2146.8337,2358.4019,2336.435,2251.0417,2435.4805,2421.2798,2280.5527,2949.4834,2270.2773,401.6097,2061.8257,2305.3325,2206.7268,2507.8345,2505.751,2504.9182,2337.8901,2626.1304,2247.7024,2625.0564,2455.56,2540.9392,2548.2969,2511.6248,1891.6825,2589.6445,2464.453,2205.0415,11.733103,2403.2505,1957.0651,2250.1604,2227.4358,2262.3096,2033.0258,2606.5134,2370.125,2419.5393,2470.9817,2162.1863,1994.5363,2427.9824,2441.2656,2406.9944,2313.0754,2270.9927,2457.739,2364.802,2423.3413,2869.4094,2317.6523,2367.6978,2835.655,2313.0535,2222.4414,2474.1733,2085.3638,2591.4033,2464.814,2038.4822,2926.5435,2443.5522,2364.6125,2834.7627,2451.4988,2891.2517,2213.7234,2440.9285,2422.9639,2352.5022,2916.8625,2144.6958,2471.8835,2218.7314,2780.8303,2580.5908,2574.432,2551.324,2136.6719,2819.0454,2471.0857,2384.3955,160.70917,2497.6245,2543.2935,2372.7456,1868.2671,2345.0244,2529.8804,2198.2935,2214.932,2085.3523,2184.9353,2254.4595,2433.478,2454.6006,2114.4082
36,2145.1313,2519.8433,2488.856,2232.0789,2356.2107,2148.4185,2354.5034,2335.1982,2250.9058,2436.4521,2415.858,2280.5293,2950.9248,2271.504,399.43326,2062.3586,2304.7332,2204.6738,2510.768,2506.3699,2507.738,2337.536,2623.215,2250.8079,2627.227,2452.4646,2539.3064,2544.7742,2508.3574,1893.5001,2589.461,2466.7844,2204.594,11.719284,2404.47,1954.9618,2250.8523,2227.3655,2264.3062,2032.7661,2607.7854,2368.0027,2419.9683,2472.3752,2161.926,1992.748,2426.794,2443.4224,2405.5173,2314.8252,2269.3945,2453.7065,2362.6965,2422.636,2873.111,2318.4087,2367.023,2831.0925,2315.2102,2223.0908,2462.0884,2083.6704,2594.971,2461.6426,2036.9945,2925.3179,2441.8137,2362.3838,2835.1272,2448.747,2895.2678,2214.1365,2437.6296,2427.1035,2350.6045,2914.2156,2145.9036,2468.2834,2217.201,2781.2483,2576.8025,2573.249,2554.1865,2136.7815,2818.2026,2473.6943,2381.3965,160.86856,2496.822,2540.8838,2371.7996,1871.3562,2344.319,2528.5198,2197.537,2214.21,2085.6326,2181.8684,2252.1794,2434.603,2453.4238,2112.4272
37,2145.6406,2518.2302,2487.8284,2231.3545,2354.2205,2147.362,2354.3313,2332.1543,2251.0417,2433.3115,2414.9478,2279.688,2948.6458,2271.7212,402.86588,2065.4324,2309.401,2201.388,2511.0671,2504.2227,2510.8828,2336.3865,2619.522,2252.0798,2632.7122,2453.5488,2541.7085,2544.647,2505.8086,1893.3281,2586.4456,2463.3406,2205.585,11.700081,2406.5898,1954.8339,2249.3335,2226.8977,2263.9358,2032.0629,2610.8914,2365.7556,2419.53,2476.64,2159.6106,1990.4744,2426.1963,2445.006,2404.6487,2313.2803,2268.6072,2453.3086,2361.2275,2424.331,2869.9883,2321.417,2369.5508,2829.368,2318.7253,2223.0332,2460.5442,2083.9421,2593.3987,2460.1072,2034.5317,2927.6003,2437.7878,2359.643,2833.9265,2450.5276,2895.7808,2212.5261,2438.9604,2426.524,2348.6904,2911.7974,2143.525,2464.6956,2214.103,2784.4626,2573.7288,2575.5544,2559.6047,2136.753,2819.442,2475.114,2379.5059,161.94882,2501.997,2541.7349,2373.0554,1873.5862,2344.8125,2530.0483,2196.153,2212.257,2083.5977,2179.093,2249.782,2432.9585,2455.5388,2111.646
38,2145.4707,2519.0889,2488.7915,2231.3438,2352.6194,2145.5898,2351.544,2330.855,2250.3035,2431.0288,2413.0935,2276.7046,2947.7952,2273.0818,404.0568,2063.6382,2310.4878,2200.6245,2509.9915,2502.4973,2510.2834,2336.3787,2623.9897,2254.472,2634.421,2450.6592,2537.1113,2549.0828,2506.3447,1895.3226,2586.595,2462.754,2204.3486,11.702884,2406.597,1953.9092,2248.699,2230.521,2260.3792,2034.7239,2610.2659,2362.6165,2418.2732,2475.7578,2156.9353,1990.2645,2425.858,2446.9985,2404.561,2308.797,2270.0732,2454.6362,2362.6548,2427.274,2867.0977,2323.013,2367.8652,2830.2778,2318.32,2223.8079,2459.4587,2085.9426,2590.6306,2458.78,2033.015,2928.8074,2437.9114,2359.5513,2836.0388,2451.7607,2893.3755,2210.2688,2438.2239,2424.93,2349.3657,2914.4155,2144.3132,2465.607,2214.309,2782.3152,2569.933,2574.2603,2565.3857,2134.4585,2821.7764,2472.0334,2379.7844,161.42502,2503.6826,2544.16,2373.7917,1872.385,2345.073,2529.795,2196.8965,2211.843,2082.3953,2180.9583,2249.36,2432.5479,2456.7742,2109.9985
39,2143.7505,2519.1648,2488.7454,2229.2888,2351.2117,2143.294,2349.8186,2330.766,2250.8315,2429.69,2418.0437,2275.1787,2946.5688,2270.031,403.4258,2062.933,2312.0293,2199.264,2507.8447,2503.5671,2511.6643,2337.0796,2623.5908,2253.97,2631.711,2450.2244,2538.5916,2551.2842,2509.2007,1895.1533,2587.2637,2463.7078,2203.8914,11.717114,2407.344,1953.1395,2250.726,2234.2622,2256.8962,2033.8684,2611.4343,2364.1753,2417.599,2478.4233,2157.812,1991.9066,2429.9563,2446.2,2402.8865,2308.3235,2269.9863,2453.5303,2361.4612,2427.44,2868.1084,2326.4822,2371.4412,2829.0503,2321.2488,2222.0662,2457.3455,2084.4143,2586.5093,2458.3445,2030.8276,2923.7673,2437.8118,2360.334,2838.9434,2450.2188,2896.7585,2209.9932,2441.8604,2423.6199,2352.2056,2912.963,2143.2334,2463.606,2213.4268,2789.003,2566.8855,2574.794,2564.6404,2134.1125,2821.9373,2472.6057,2385.4502,160.86401,2508.9348,2544.7207,2377.2249,1871.0436,2343.0217,2530.3523,2195.1238,2212.7344,2081.9277,2183.3325,2252.4385,2433.1545,2456.7253,2109.543
40,2145.2114,2521.3743,2489.0503,2226.9275,2355.1135,2142.816,2348.5027,2329.7305,2255.4028,2427.3354,2421.9333,2274.3752,2944.7612,2270.8264,400.85724,2062.9568,2311.2974,2199.0828,2506.8198,2504.212,2510.0781,2337.3623,2625.5095,2249.8389,2627.9744,2451.5583,2538.7883,2551.2144,2510.8828,1894.4441,2589.9614,2462.3977,2200.2434,11.723411,2406.185,1953.0132,2254.1382,2232.3538,2257.2036,2037.1398,2610.5186,2369.3884,2415.4368,2477.5234,2158.4553,1996.8003,2430.3687,2443.867,2403.7615,2308.2102,2270.0308,2453.702,2361.2573,2428.0884,2866.1423,2326.021,2370.0178,2827.4016,2319.516,2223.3027,2458.7031,2084.7627,2581.6377,2456.8665,2032.3108,2920.4434,2435.1428,2361.6006,2838.6516,2451.1887,2896.7253,2209.0718,2445.58,2423.0427,2351.3486,2910.629,2143.226,2460.529,2213.1658,2789.0085,2565.294,2574.6394,2563.8408,2136.2268,2822.4438,2470.0657,2390.9194,160.63942,2513.6782,2543.8647,2377.7878,1869.3568,2342.4294,2528.2058,2196.8062,2213.515,2082.6758,2185.2444,2253.0981,2433.6348,2458.3499,2110.9785
41,2144.793,2518.0605,2486.5017,2224.941,2354.5793,2146.688,2349.9695,2327.9827,2254.641,2425.8052,2423.8086,2275.3274,2945.3887,2273.9802,399.5763,2062.6084,2308.8599,2201.118,2504.4402,2505.2966,2508.785,2339.2605,2628.1323,2244.8928,2625.3225,2453.1638,2540.8628,2550.163,2508.181,1893.1578,2594.4014,2459.0515,2200.6997,11.724474,2406.6682,1954.8644,2255.3198,2230.4736,2257.0217,2037.1373,2608.7964,2370.3699,2414.9902,2474.4211,2161.2014,2001.296,2431.8745,2440.3308,2405.9453,2305.809,2271.7014,2456.343,2359.6738,2430.2837,2864.6504,2323.7844,2368.5146,2833.9392,2317.4072,2225.519,2461.2358,2085.7615,2580.5107,2458.7898,2031.5862,2916.523,2434.0562,2361.3967,2832.634,2450.7932,2896.6697,2209.4043,2448.869,2420.608,2352.6016,2913.5393,2145.9731,2462.1326,2210.6863,2786.5142,2566.0332,2571.8254,2559.4167,2135.2734,2822.8154,2471.3818,2394.8918,160.51662,2517.188,2542.552,2375.8892,1868.0319,2341.047,2530.5635,2200.284,2212.4731,2080.9233,2182.4636,2256.5962,2435.73,2459.3376,2110.905
